what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406119932829
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1406119953217
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406119959711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406119967904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406119976378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406119980712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406119983272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406119989582
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406119995242
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406120021855
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406120021925
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1406120038644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406120079502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120178804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120216314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120220978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120226278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120252073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120518593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120520179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406120524343
